ID ,Primary_Property_ID ,Property_Name,SV ,Agoda,MMT ,Booking ,Airbnb
1710,1709,Mysty View,https://www.stayvista.com/villa/3-rooms-at-mysty-view,https://www.agoda.com/en-in/mysty-view_2/hotel/kasauli-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201801131631403115&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000162424https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/1573703474127073539
1711,1709,Mysty View,https://www.stayvista.com/villa/3-rooms-outhouse-at-mysty-view,https://www.agoda.com/en-in/mysty-view_2/hotel/kasauli-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201801131631403115&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000162424https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/1573703474127073539
1718,1718,Sidhowal Lodge,https://www.stayvista.com/villa/sidhowal-lodge,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108070402191680&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000353427https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/sidhowal-lodge-by-vista-rooms-shimla.html,https://www.airbnb.com/rooms/1541248169737411284
1727,1727,Sunset Boulevard,https://www.stayvista.com/villa/sunset-boulevard-6-bhk-villa-with-private-pool,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108201501265460&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000354998https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/sunset-boulevard-by-vista-rooms.html,https://www.airbnb.com/rooms/660622591023065782
1731,1731,Arihant villa,https://www.stayvista.com/villa/arihant-villa-5-bhk-villa-with-private-pool,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108192255566874&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000354857https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/arihant-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/1588412965187947211
1739,1739,Casa Enchante,https://www.stayvista.com/villa/casa-enchante-4-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/casa-enchante-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410041011273061&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000572947https://www.makemytrip.com/hotels/hotel-details/?hotelId=,#REF!,
1745,1745,Emerald Acres,https://www.stayvista.com/villa/emerald-acres-7-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/emerald-acres-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108141805551596&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000354339https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/emerald-acres-by-vista-rooms.html,https://www.airbnb.com/rooms/659821790786854702
1746,1746,Villa 360,https://www.stayvista.com/villa/villa-360,https://www.agoda.com/en-in/villa-360-by-vista-rooms/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202107141738191399&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000350941https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-360-deg-a-homely-escape.html,https://www.airbnb.com/rooms/52661761
1747,1747,Goil Farms,https://www.stayvista.com/villa/goil-farms-shahpur-7-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/goil-farms-by-vista-rooms/hotel/shahapur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202111011302225530&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000365284https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/goil-farms-by-vista-rooms-shahpur.html,https://www.airbnb.com/rooms/51699467
1748,1748,Villa Verona,https://www.stayvista.com/villa/villa-verona-heated-pool-3-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/villa-verona-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108241251131226&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000355626https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/1554819552197092906
1749,1749,Nivaant Farms And Cottages,https://www.stayvista.com/villa/nivaant-farms-and-cottages-13-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/nivaant-farms-by-vista-rooms/hotel/khopoli-in.html,,#REF!,
1751,1751,Status villa,https://www.stayvista.com/villa/status-villa,https://www.agoda.com/en-in/status-villa-by-vista-rooms/hotel/mahabaleshwar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202108241417582844&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000355885https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/status-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/51719812
1754,1754,The Reflection House,https://www.stayvista.com/villa/the-reflection-house-5-bhk-villa-in-alibaug-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/shaw-villa-by-vista-rooms/hotel/pezari-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202109011642062077&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000357308https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/shaw-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/651984547333712116
1765,1765,Classique Woods,https://www.stayvista.com/villa/classique-woods-4-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/classique-woods-by-vista-rooms/hotel/karjat-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202109131246128839&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000358359https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/classique-woods-by-vista-rooms.html,https://www.airbnb.com/rooms/1572317221260630998
1766,1766,Corfu and Crete,https://www.stayvista.com/villa/corfu-and-crete-6-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/opal-and-jade-by-vista-rooms-h28306851/hotel/karjat-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202302161140265894&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000445565https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/opal-and-jade-by-vista-rooms.html,https://www.airbnb.com/rooms/1512152604835932040
1774,1774,Casa Bella,https://www.stayvista.com/villa/casa-bella-vista,https://www.agoda.com/stayvista-at-cottage-2-casa-bella-vista/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281503503971&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364892https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/casa-bella-by-vista-rooms-manali.html,https://www.airbnb.com/rooms/1529615877631871228
1775,1774,Cottage 1 @ Casa Bella Vista,https://www.stayvista.com/villa/cottage-1-at-casa-bella-vista,https://www.agoda.com/stayvista-at-cottage-2-casa-bella-vista/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281503503971&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364892https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/casa-bella-by-vista-rooms-manali.html,https://www.airbnb.com/rooms/1529615877631871228
1776,1774,Cottage 2 @ Casa Bella Vista,https://www.stayvista.com/villa/cottage-2-at-casa-bella-vista,https://www.agoda.com/en-gb/stayvista-at-cottage-2-casa-bella-vista/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281503503971&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364892https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/casa-bella-by-vista-rooms-manali.html,https://www.airbnb.com/rooms/1529615877631871228
1777,1777,The lama house,https://www.stayvista.com/villa/the-lama-house,https://www.agoda.com/en-gb/the-lama-house-by-vista-rooms-h28305006/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110271702211779&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364763https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-lama-house-by-vista-rooms.html,https://www.airbnb.com/rooms/558481139173079617
1778,1778,Primrose @ Albert Estate - 4BR,https://www.stayvista.com/villa/primrose-at-albert-estate,https://www.agoda.com/en-in/en-in/albert-estate-4-bhk/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903181834172208&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000123280https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/albert-estate-by-vista-rooms.html,https://www.airbnb.com/rooms/1528661526883852456
1780,1777,The lama house,https://www.stayvista.com/villa/4-rooms-at-the-lama-house,https://www.agoda.com/en-in/the-lama-house-by-vista-rooms-h28305006/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110271702211779&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364763https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-lama-house-by-vista-rooms.html,https://www.airbnb.com/rooms/558481139173079617
1782,1782,Casa Del Mar - Nandgaon,https://www.stayvista.com/villa/casa-del-mar-nandgaon-3-bhk-villa-in-alibaug-with-spacious-rooms,https://www.agoda.com/casa-del-mer-by-vista-rooms/hotel/murud-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281353598399&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364886https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/casa-del-mer-by-vista-rooms.html,https://www.airbnb.com/rooms/1592613242541885049
1786,1778,Treetop @ Albert Estate - 2BR,https://www.stayvista.com/villa/treetop-at-albert-estate,https://www.agoda.com/en-in/albert-estate-by-vista-rooms/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903181834172208&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000123280https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/albert-estate-by-vista-rooms.html,https://www.airbnb.com/rooms/1528661526883852456
1787,1778,Ivy @ Albert Estate - 3BR,https://www.stayvista.com/villa/ivy-at-albert-estate,https://www.agoda.com/en-in/albert-estate-by-vista-rooms/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903181834172208&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000123280https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/albert-estate-by-vista-rooms.html,https://www.airbnb.com/rooms/1528661526883852456
1789,1789,Villa Aangan,https://www.stayvista.com/villa/villa-aangan-5-bhk-villa-with-private-pool,https://www.agoda.com/en-in/en-in/villa-aangan-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110071625534913&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000362260https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-aangan-by-vista-rooms.html,https://www.airbnb.com/rooms/1212037800863621288
1790,1790,Riverside Oasis,https://www.stayvista.com/villa/riverside-oasis-vasco-da-gama-3-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/riverside-oasis-by-vista-rooms/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110111446192311&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000362674https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/671456595560845798
1793,1793,Shantam House,https://www.stayvista.com/villa/shantam-house-4-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202111110913534409&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000366415https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/prem-kutir-by-vista-rooms.html,https://www.airbnb.com/rooms/659901288304456620
1794,1794,The Tavern at Canary Farms,https://www.stayvista.com/villa/villa-123-at-canary-farms-4-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/villa-123-at-canary-farms-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281350088844&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364877https://www.makemytrip.com/hotels/hotel-details/?hotelId=,#REF!,
1798,1798,Villa Bharat,https://www.stayvista.com/villa/villa-bharat,https://www.agoda.com/en-in/en-in/villa-bharat-by-vista-rooms/hotel/mumbai-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110191109107459&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000363462https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-bharat-by-vista-rooms.html,https://www.airbnb.com/rooms/1293923132159610946
1807,1807,Eva villa,https://www.stayvista.com/villa/eva-villa-3-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/eva-villa-by-vista-rooms-h28300835/hotel/nasik-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202111081457424029&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000365030https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/eva-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/52660418
1809,1746,4 Rooms @ Villa 360,https://www.stayvista.com/villa/4-rooms-at-villa-360,https://www.agoda.com/en-gb/stayvista-at-4-rooms-villa-360/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202107141738191399&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000350941https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-360-deg-a-homely-escape.html,https://www.airbnb.com/rooms/52661761
1810,1746,3 Rooms @ Villa 360,https://www.stayvista.com/villa/3-rooms-at-villa-360,https://www.agoda.com/en-in/villa-360-by-vista-rooms/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202107141738191399&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000350941https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-360-deg-a-homely-escape.html,https://www.airbnb.com/rooms/52661761
1827,1827,Villa Amethyst,https://www.stayvista.com/villa/villa-amethyst-saligao-4-bhk-villa-in-goa-with-spacious-rooms,https://www.agoda.com/en-gb/unnamed-property/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202205131302287255&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000395300https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-villa-amethyst.html,
1830,1830,Bay View,https://www.stayvista.com/villa/bay-view-magos-4-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,https://www.agoda.com/villa-mer-by-vista-rooms/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202112301732308236&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000374046https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/53192700
1833,1833,Aqua and Sage,https://www.stayvista.com/villa/aqua-and-sage-4-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/stayvista-at-aqua-and-sage/hotel/mumbai-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202203231002188418&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000386417https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-aqua-and-sage.html,https://www.airbnb.com/rooms/1374314992225440550
1846,1846,Brookvale Cottage,https://www.stayvista.com/villa/brookvale-cottage-4-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/brookvale-cottage-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201180925498291&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000376589https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/brookvale-cottage-by-vista-rooms.html,https://www.airbnb.com/rooms/53549405
1855,1855,Bliss In The Woods,https://www.stayvista.com/villa/bliss-in-the-woods,https://www.agoda.com/en-gb/bliss-in-the-woods-by-vista-rooms-h29493332/hotel/new-delhi-and-ncr-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201101646126873&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000375665https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/bliss-in-the-woods-by-vista-rooms.html,https://www.airbnb.com/rooms/663429428664901285
1859,1859,Aranyam Villa,https://www.stayvista.com/villa/aranyam-villa-3-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/aranyam-villa-by-vista-rooms/hotel/malavli-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201241319045905&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000377648https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/aranyam-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/655359798217321131
1860,1777,The lama house,https://www.stayvista.com/villa/2-rooms-at-the-lama-house,https://www.agoda.com/en-in/the-lama-house-by-vista-rooms-h28305006/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110271702211779&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364763https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-lama-house-by-vista-rooms.html,https://www.airbnb.com/rooms/558481139173079617
1867,1867,The Willowfield,https://www.stayvista.com/villa/the-willowfield,https://www.agoda.com/en-gb/shha-homes-by-vista-rooms/hotel/dehradun-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201111747005717&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000375928https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/shha-homes-by-vista-rooms.html,https://www.airbnb.com/rooms/53600031
